customer_id,region,state,customer_segment,signup_date
3794,Midwest,MN,Standard,2022-05-22
3795,Midwest,MI,Standard,2024-05-27
3796,Southeast,GA,Standard,2024-08-17
3797,West,CA,Premium,2023-12-24
3798,West,CA,Standard,2024-04-08
3799,Southwest,TX,Premium,2024-08-15
3800,Southwest,OK,Standard,2024-06-17
3801,Southeast,TN,Premium,2024-01-07
3802,Southeast,FL,Standard,2023-12-25
3803,Midwest,MN,Standard,2024-06-27
3804,West,OR,VIP,2022-11-12
3805,Southwest,OK,Standard,2024-07-01
3806,Northeast,NJ,Standard,2023-07-31
3807,West,NV,VIP,2022-09-23
3808,Southwest,TX,Standard,2022-03-11
3809,West,WA,Standard,2023-04-19
3810,Northeast,NJ,Standard,2023-03-22
3811,Southwest,TX,Standard,2022-09-04
3812,Midwest,MI,Standard,2022-04-01
3813,West,OR,Standard,2024-11-07
3814,Midwest,MN,Standard,2023-11-25
3815,Northeast,NJ,Premium,2022-02-13
3816,Midwest,MN,Standard,2023-01-06
3817,Midwest,MI,Standard,2022-02-16
3818,Northeast,PA,Standard,2023-12-19
3819,Southeast,GA,Premium,2022-09-30
3820,West,WA,Standard,2023-03-15
3821,West,OR,VIP,2024-08-28
3822,Northeast,PA,VIP,2023-02-12
3823,Southeast,GA,Standard,2023-11-27
3824,Northeast,MA,Standard,2024-07-22
3825,West,NV,Premium,2023-11-17
3826,West,CA,Standard,2022-02-24
3827,Midwest,WI,Standard,2023-07-28
3828,West,NV,Standard,2022-08-22
3829,Northeast,MA,Standard,2022-02-22
3830,Southwest,TX,Standard,2022-02-13
3831,West,NV,Standard,2024-08-10
3832,Southwest,OK,Standard,2023-11-07
3833,Southeast,FL,Premium,2023-05-03
3834,Southeast,GA,Premium,2022-02-24
3835,Midwest,IL,Standard,2024-09-19
3836,West,OR,VIP,2022-12-20
3837,West,CA,Standard,2023-02-19
3838,West,CO,Standard,2023-06-01
3839,West,CO,Standard,2024-03-07
3840,Southeast,VA,Standard,2023-06-28
3841,Southeast,TN,Standard,2023-05-25
3842,Southwest,TX,Standard,2024-12-11
3843,Northeast,NY,Standard,2023-10-06
3844,Southeast,TN,Standard,2024-10-03
3845,Southwest,NM,Standard,2022-11-08
3846,Southeast,NC,Standard,2023-10-19
3847,Midwest,MI,Standard,2022-05-19
3848,Southwest,NM,VIP,2023-09-17
3849,Midwest,IL,Standard,2024-07-18
3850,Southwest,AZ,Premium,2023-05-10
3851,Northeast,NJ,Standard,2022-10-16
3852,Midwest,IL,Standard,2024-10-27
3853,Midwest,WI,Standard,2022-06-06
3854,Northeast,NY,Standard,2022-08-29
3855,Midwest,MI,Standard,2024-12-20
3856,West,OR,VIP,2022-07-17
3857,Midwest,OH,Premium,2023-10-12
3858,West,CO,Standard,2023-12-22
3859,Northeast,PA,VIP,2023-03-11
3860,West,OR,Standard,2024-07-31
3861,Northeast,NY,Premium,2024-07-22
3862,Southwest,AZ,VIP,2023-09-26
3863,Midwest,OH,Premium,2024-01-12
3864,Southwest,OK,Standard,2022-01-23
3865,West,NV,Premium,2023-06-24
3866,West,CO,Standard,2022-06-04
3867,Midwest,OH,Standard,2022-12-31
3868,Southeast,TN,Standard,2024-08-20
3869,Southwest,NM,Standard,2022-12-12
3870,Midwest,MN,Standard,2023-03-24
3871,Southwest,AZ,Premium,2022-01-20
3872,Southeast,NC,Standard,2024-05-11
3873,Southeast,TN,Standard,2023-12-03
3874,Southeast,TN,Standard,2023-08-17
3875,Southeast,VA,Standard,2024-07-04
3876,Southwest,OK,Standard,2023-06-15
3877,Midwest,IL,Premium,2022-12-28
3878,Midwest,OH,Standard,2022-06-09
3879,Midwest,MI,Standard,2023-06-30
3880,West,CO,Standard,2022-03-31
3881,West,NV,Standard,2024-04-17
3882,Southeast,GA,Standard,2024-01-18
3883,Southeast,GA,Premium,2022-07-04
3884,Southeast,VA,Standard,2024-05-11
3885,West,OR,Standard,2024-07-13
3886,West,NV,Standard,2022-05-25
3887,Southeast,GA,VIP,2022-07-09
3888,Midwest,IL,Standard,2024-09-28
3889,Midwest,WI,Standard,2022-10-22
3890,Northeast,PA,Standard,2023-08-26
3891,Southeast,GA,VIP,2023-04-26
3892,Northeast,PA,Standard,2023-01-12
3893,Midwest,OH,Standard,2023-10-30
3894,Southeast,VA,Standard,2023-07-24
3895,West,WA,VIP,2022-05-18
3896,Northeast,MA,Standard,2022-12-08
3897,West,WA,Standard,2023-04-17
3898,Southeast,TN,VIP,2022-09-29
3899,West,NV,Premium,2024-11-08
3900,West,OR,Standard,2023-06-23
3901,West,OR,Standard,2024-04-25
3902,Midwest,OH,Premium,2022-01-28
3903,Midwest,IL,Standard,2023-09-15
3904,Southeast,NC,Standard,2023-05-18
3905,West,NV,Standard,2022-09-03
3906,Midwest,IL,Standard,2023-07-18
3907,West,CA,Standard,2022-01-19
3908,Midwest,WI,VIP,2024-11-27
3909,Southwest,TX,Standard,2023-05-02
3910,Southwest,AZ,Premium,2023-07-28
3911,Midwest,IL,Standard,2023-02-02
3912,Southwest,NM,Standard,2023-08-16
3913,Southeast,FL,Standard,2023-03-22
3914,Southwest,TX,Standard,2023-11-07
3915,Southwest,OK,Standard,2023-09-03
3916,Southeast,TN,Standard,2023-01-11
3917,Southwest,AZ,Standard,2023-07-03
3918,Southeast,TN,Standard,2023-05-05
3919,Southeast,NC,Standard,2023-06-30
3920,West,CO,Standard,2022-11-02
3921,Southeast,VA,Standard,2023-06-15
3922,West,CA,Premium,2023-05-10
3923,Midwest,WI,Premium,2023-04-21
3924,Southeast,GA,Premium,2023-09-11
3925,West,CA,Standard,2022-09-27
3926,Southeast,FL,Premium,2023-02-04
3927,West,OR,Standard,2022-03-15
3928,Southwest,OK,Premium,2022-08-03
3929,Midwest,MN,Standard,2024-01-19
3930,Midwest,IL,Standard,2023-09-23
3931,Northeast,CT,Standard,2022-09-12
3932,West,CA,Standard,2022-05-16
3933,Southeast,FL,Standard,2023-02-25
3934,Southwest,TX,Standard,2024-06-19
3935,Southeast,GA,Standard,2022-02-07
3936,West,CA,Standard,2022-03-22
3937,West,WA,Premium,2023-04-24
3938,Northeast,PA,Standard,2022-11-04
3939,Midwest,WI,Standard,2024-09-07
3940,Northeast,NJ,Standard,2022-06-25
3941,Northeast,NJ,Standard,2022-06-25
3942,Northeast,PA,Standard,2022-02-02
3943,Southeast,FL,Standard,2022-02-05
3944,Northeast,NJ,VIP,2022-11-15
3945,West,WA,Premium,2022-09-27
3946,Southwest,OK,Premium,2023-07-16
3947,Southwest,NM,Standard,2022-03-13
3948,Southeast,VA,Standard,2024-10-21
3949,Midwest,WI,Standard,2022-05-20
3950,Midwest,OH,VIP,2023-12-15
3951,West,CO,Premium,2023-02-06
3952,Southwest,NM,Standard,2024-11-08
3953,West,CO,VIP,2022-02-23
3954,Midwest,OH,Standard,2023-04-04
3955,Northeast,NJ,Premium,2022-12-31
3956,Midwest,MN,Standard,2024-06-07
3957,Southwest,AZ,Standard,2024-04-21
3958,West,CO,Standard,2022-06-23
3959,Midwest,MI,Standard,2023-03-27
3960,Midwest,IL,Premium,2024-04-07
3961,Southwest,AZ,Standard,2023-09-04
3962,Midwest,MN,Standard,2022-06-09
3963,Southeast,TN,Standard,2023-07-14
3964,Midwest,WI,Standard,2022-12-13
3965,West,CA,Standard,2023-06-08
3966,Midwest,IL,Standard,2024-04-10
3967,Southwest,NM,Standard,2024-05-22
3968,Southeast,VA,Premium,2022-08-05
3969,West,OR,Premium,2023-08-22
3970,Southeast,FL,VIP,2024-04-22
3971,Midwest,WI,VIP,2023-05-29
3972,West,CA,Premium,2024-06-28
3973,Southwest,TX,Standard,2022-10-26
3974,West,CA,VIP,2022-04-24
3975,Midwest,IL,Standard,2023-12-18
3976,Midwest,MI,Premium,2023-03-21
3977,Southwest,NM,Premium,2023-10-29
3978,West,CA,Standard,2024-08-09
3979,Southeast,GA,Standard,2024-01-30
3980,Northeast,PA,Premium,2023-09-30
3981,Northeast,NY,Standard,2024-04-18
3982,Midwest,WI,Premium,2022-04-02
3983,West,CO,Standard,2022-02-04
3984,Midwest,OH,Standard,2022-01-19
3985,Northeast,CT,Standard,2022-04-20
3986,Southwest,TX,Standard,2023-06-18
3987,Southeast,VA,Standard,2022-03-26
3988,Southwest,AZ,VIP,2023-07-27
3989,Northeast,MA,Standard,2023-03-07
3990,Southwest,AZ,Premium,2023-06-04
3991,West,WA,Standard,2022-05-18
3992,Midwest,OH,Standard,2023-12-02
3993,Midwest,MN,Standard,2023-06-22
3994,Southeast,TN,Standard,2022-01-30
3995,Midwest,MN,Standard,2023-09-06
3996,West,OR,Standard,2022-05-21
3997,Midwest,IL,Standard,2024-04-18
3998,Southwest,NM,Standard,2022-10-14
3999,West,NV,Premium,2022-05-01
4000,Southeast,TN,Standard,2022-02-09
4001,Midwest,IL,Standard,2024-11-07
4002,Northeast,NY,Standard,2022-10-19
4003,West,WA,Standard,2024-04-23
4004,Northeast,CT,Standard,2022-12-13
4005,West,WA,Premium,2024-12-10
4006,Southwest,TX,Standard,2024-01-24
4007,Southeast,VA,Premium,2024-10-24
4008,Northeast,NY,Premium,2024-11-11
4009,Northeast,NJ,Standard,2023-04-17
4010,Southeast,TN,VIP,2024-01-17
4011,Southeast,TN,Standard,2022-05-18
4012,Midwest,MI,Standard,2022-08-03
4013,Midwest,MI,Standard,2022-04-29
4014,Southwest,NM,Premium,2024-10-11
4015,Northeast,PA,Standard,2023-07-28
4016,Northeast,NY,Standard,2024-04-28
4017,Midwest,IL,Standard,2022-04-07
4018,Northeast,MA,Standard,2023-08-28
4019,West,CO,Standard,2022-09-24
4020,Southeast,FL,Premium,2023-09-09
4021,Southeast,VA,Standard,2023-03-23
4022,Southeast,VA,Standard,2024-05-21
4023,Southwest,NM,Standard,2022-05-12
4024,West,CO,Premium,2022-03-05
4025,Midwest,OH,Standard,2022-09-21
4026,Southeast,TN,Standard,2023-03-21
4027,West,WA,Standard,2022-02-22
4028,Northeast,CT,Standard,2023-04-09
4029,Midwest,MN,Standard,2024-12-29
4030,West,OR,Standard,2023-09-25
4031,Midwest,MN,Premium,2023-04-01
4032,West,CA,VIP,2022-06-20
4033,Northeast,NJ,Premium,2024-11-09
4034,Southeast,VA,Standard,2023-07-21
4035,Northeast,NY,Standard,2024-11-24
4036,Southwest,NM,Standard,2024-05-26
4037,Southwest,NM,Standard,2023-12-17
4038,West,CA,Standard,2022-07-19
4039,Midwest,WI,Premium,2023-03-25
4040,Southeast,NC,Premium,2023-02-15
4041,Midwest,WI,Standard,2023-01-26
4042,Northeast,CT,VIP,2024-07-17
4043,West,OR,Standard,2022-04-06
4044,Southwest,TX,Premium,2024-02-24
4045,West,CA,Standard,2023-03-06
4046,West,WA,Standard,2024-05-10
4047,West,NV,Standard,2023-03-06
4048,West,CO,Standard,2023-02-23
4049,Southwest,TX,Standard,2023-01-17
4050,Midwest,OH,Standard,2024-12-23
4051,Southwest,NM,Standard,2022-11-02
4052,Southeast,VA,Standard,2022-09-13
4053,Southwest,TX,Standard,2024-01-03
4054,Southeast,VA,Premium,2022-09-06
4055,Midwest,IL,Standard,2022-10-31
4056,Southeast,FL,VIP,2023-10-04
4057,Southwest,AZ,Standard,2024-04-18
4058,Northeast,CT,Standard,2024-02-12
4059,Southeast,VA,Standard,2024-02-28
4060,West,WA,Standard,2023-11-13
4061,Northeast,CT,Standard,2024-01-05
4062,West,CA,Standard,2023-11-16
4063,Midwest,WI,Standard,2024-01-08
4064,Midwest,IL,Premium,2022-01-12
4065,West,NV,Standard,2023-03-16
4066,Northeast,MA,Premium,2022-11-03
4067,West,CA,Standard,2023-04-09
4068,West,CO,Standard,2024-08-31
4069,Southeast,FL,Premium,2023-10-02
4070,West,CA,Standard,2022-10-03
4071,Midwest,MN,Standard,2023-07-26
4072,Southeast,GA,Standard,2022-11-10
4073,Southeast,GA,Premium,2023-08-03
4074,Southwest,NM,Standard,2023-07-01
4075,West,CO,Standard,2024-03-14
4076,Southeast,NC,Standard,2022-05-16
4077,Northeast,PA,Standard,2022-02-17
4078,Southeast,GA,Standard,2022-12-19
4079,Southwest,AZ,Standard,2022-04-11
4080,Midwest,MI,Standard,2022-03-17
4081,West,CA,Standard,2024-08-21
4082,Northeast,CT,Standard,2022-03-08
4083,West,CO,VIP,2024-09-11
4084,Midwest,WI,Standard,2024-06-27
4085,Northeast,MA,Standard,2022-12-08
4086,Midwest,OH,Standard,2024-12-24
4087,Midwest,OH,Standard,2022-08-01
4088,Midwest,IL,Standard,2022-09-07
4089,West,CO,Standard,2024-06-14
4090,Southeast,FL,Premium,2023-12-01
4091,West,WA,Standard,2024-09-23
4092,West,NV,Premium,2023-11-04
4093,Northeast,NY,Standard,2024-03-16
4094,Midwest,MI,Standard,2023-06-20
4095,Northeast,MA,Standard,2024-03-02
4096,Southwest,AZ,Standard,2022-12-28
4097,Midwest,MI,Standard,2024-02-12
4098,Southeast,VA,Standard,2023-03-04
4099,West,NV,Standard,2022-03-05
4100,West,CA,Standard,2022-03-22
4101,Midwest,OH,Standard,2023-12-11
4102,Southeast,NC,Standard,2022-11-16
4103,Southwest,TX,Standard,2022-02-08
4104,Southwest,OK,Standard,2023-02-14
4105,Midwest,OH,VIP,2024-06-12
4106,Southwest,TX,Premium,2023-08-09
4107,Northeast,NJ,Standard,2022-10-22
4108,West,CO,Premium,2023-05-15
4109,Northeast,NJ,Standard,2024-10-04
4110,West,WA,Standard,2022-11-25
4111,Northeast,NJ,Standard,2023-02-11
4112,West,WA,Standard,2022-07-04
4113,Southeast,FL,Standard,2022-03-10
4114,Southeast,VA,Standard,2022-11-20
4115,Southwest,NM,Premium,2023-08-01
4116,Northeast,CT,Standard,2024-10-14
4117,Midwest,OH,Standard,2022-12-19
4118,Northeast,CT,Premium,2022-03-21
4119,West,OR,Standard,2022-07-02
4120,Midwest,MI,Standard,2024-05-20
4121,Southwest,AZ,Premium,2023-03-13
4122,Southwest,TX,Standard,2022-11-13
4123,Northeast,NJ,Standard,2022-02-04
4124,Southwest,NM,Standard,2022-01-04
4125,Midwest,MI,Standard,2022-05-22
4126,West,OR,Standard,2023-01-09
4127,West,WA,Standard,2022-02-18
4128,Midwest,OH,Standard,2024-01-16
4129,Midwest,MN,Premium,2023-12-21
4130,Midwest,MN,Premium,2022-12-05
4131,Midwest,MN,Standard,2023-04-15
4132,Midwest,WI,Premium,2024-06-01
4133,Southwest,TX,Standard,2024-02-26
4134,Southeast,NC,Premium,2022-04-29
4135,Midwest,IL,Standard,2023-06-18
4136,Northeast,NJ,Standard,2023-11-25
4137,Northeast,NY,Premium,2023-05-20
4138,Midwest,IL,Standard,2023-04-01
4139,Midwest,MI,Premium,2024-06-17
4140,Northeast,NJ,Standard,2022-02-10
4141,Southwest,NM,Standard,2024-03-09
4142,Southeast,TN,VIP,2024-06-02
4143,Southeast,TN,Standard,2023-10-16
4144,Southwest,TX,Standard,2024-06-14
4145,Midwest,OH,Standard,2023-05-22
4146,West,CO,Standard,2022-08-05
4147,West,CA,Standard,2024-12-19
4148,Southeast,GA,Premium,2022-01-04
4149,Northeast,PA,Standard,2024-04-11
4150,Southwest,OK,Standard,2022-06-25
4151,Southeast,NC,Standard,2024-05-08
4152,Southeast,GA,Standard,2023-07-24
4153,West,OR,Standard,2022-01-14
4154,Midwest,MI,Standard,2023-03-24
4155,Northeast,MA,Standard,2023-04-04
4156,Northeast,PA,Standard,2024-10-24
4157,Southeast,TN,Premium,2023-10-15
4158,Midwest,WI,Standard,2024-04-09
4159,Southeast,GA,Standard,2024-02-14
4160,Southeast,FL,Standard,2024-07-27
4161,Southeast,VA,Premium,2023-03-07
4162,Northeast,MA,Standard,2023-01-29
4163,Southeast,GA,Standard,2023-02-02
4164,Southeast,GA,Premium,2024-11-05
4165,Southeast,GA,Standard,2024-02-11
4166,Southwest,NM,Premium,2023-12-03
4167,Northeast,MA,Standard,2022-04-05
4168,Southeast,NC,Standard,2023-02-25
4169,West,OR,VIP,2023-12-18
4170,Midwest,IL,Standard,2023-08-28
4171,Northeast,PA,Standard,2024-03-26
4172,Midwest,OH,Standard,2022-09-05
4173,West,CA,Standard,2022-09-12
4174,Midwest,MN,Standard,2024-01-18
4175,Southeast,FL,Standard,2024-03-01
4176,Southeast,NC,Standard,2023-01-09
4177,West,WA,Standard,2022-08-07
4178,West,NV,Standard,2023-02-05
4179,West,OR,Standard,2023-12-12
4180,Midwest,IL,Standard,2023-05-10
4181,Midwest,WI,VIP,2022-07-10
4182,Southeast,VA,Premium,2023-01-13
4183,Southwest,OK,Standard,2024-01-15
4184,Southwest,OK,Premium,2022-10-31
4185,Northeast,NY,Premium,2024-05-17
4186,Midwest,MN,Premium,2024-06-09
4187,Midwest,MN,Standard,2022-03-21
4188,Southwest,AZ,Standard,2022-09-27
4189,Southwest,NM,Standard,2024-09-14
4190,Midwest,MN,Premium,2022-03-15
4191,Northeast,CT,Standard,2023-02-05
4192,Northeast,PA,Standard,2022-02-05
4193,Southeast,VA,Standard,2022-07-13
4194,Southwest,NM,Standard,2023-03-15
4195,Northeast,MA,Premium,2023-05-18
4196,Northeast,PA,VIP,2023-03-06
4197,Midwest,IL,Standard,2022-03-26
4198,West,NV,Premium,2023-01-10
4199,Southeast,VA,Standard,2024-06-28
4200,Southeast,GA,Standard,2022-01-11
4201,Northeast,CT,Premium,2024-05-23
4202,Southeast,FL,Standard,2024-04-01
4203,Northeast,CT,Standard,2022-05-26
4204,Northeast,CT,Standard,2023-07-02
4205,West,NV,Premium,2024-03-18
4206,Midwest,WI,Standard,2022-03-20
4207,Southeast,GA,Standard,2023-11-17
4208,Midwest,MN,Standard,2024-10-19
4209,Northeast,NY,Standard,2024-11-13
4210,Midwest,MN,Premium,2022-04-25
4211,West,OR,Standard,2023-05-02
4212,Northeast,NJ,Premium,2024-09-01
4213,West,CO,Standard,2023-08-26
4214,Southeast,TN,Standard,2024-08-01
4215,Southeast,NC,Standard,2022-11-12
4216,Midwest,OH,Standard,2023-03-21
4217,Northeast,NY,Standard,2023-09-12
4218,Southwest,OK,Standard,2022-10-27
4219,Midwest,OH,Standard,2022-08-19
4220,Northeast,NJ,VIP,2022-02-25
4221,Northeast,NJ,Standard,2022-12-16
4222,Northeast,MA,Standard,2022-08-20
4223,Northeast,NJ,Standard,2023-09-01
4224,West,WA,Standard,2022-08-31
4225,Midwest,WI,Standard,2023-06-18
4226,Southeast,NC,Standard,2023-10-02
4227,Southeast,TN,Standard,2024-10-03
4228,Southeast,TN,Premium,2022-07-14
4229,Northeast,NY,Premium,2024-09-04
4230,Southwest,TX,Standard,2022-12-01
4231,Southeast,TN,Premium,2023-08-06
4232,Midwest,MN,VIP,2023-09-18
4233,West,OR,Standard,2024-09-01
4234,Southwest,OK,Standard,2022-01-01
4235,Midwest,MN,VIP,2022-09-01
4236,Midwest,MI,Standard,2023-02-21
4237,Northeast,NY,Standard,2024-12-19
4238,Northeast,NY,VIP,2024-05-17
4239,West,WA,Standard,2022-05-01
4240,Midwest,IL,Standard,2023-12-24
4241,Southwest,NM,Standard,2024-08-16
4242,Midwest,WI,Premium,2023-08-24
4243,Southeast,GA,Standard,2023-03-04
4244,Northeast,NY,Standard,2022-06-22
4245,Southwest,NM,Standard,2024-10-06
4246,Northeast,NJ,Premium,2024-12-26
4247,West,CA,Standard,2024-04-09
4248,West,OR,Standard,2022-07-11
4249,West,WA,Standard,2023-02-02
4250,Northeast,MA,VIP,2023-04-22
4251,Midwest,OH,Standard,2022-08-11
4252,Northeast,PA,Standard,2023-09-19
4253,West,WA,Premium,2023-01-20
4254,Midwest,IL,Premium,2022-03-18
4255,Midwest,OH,Standard,2024-09-02
4256,West,NV,Standard,2023-06-13
4257,Southwest,AZ,VIP,2022-11-05
4258,Midwest,MI,Standard,2024-02-08
4259,Midwest,MI,Standard,2023-06-01
4260,West,CO,Standard,2022-05-08
4261,Midwest,IL,Premium,2022-12-26
4262,Midwest,OH,Standard,2022-06-23
4263,Southeast,NC,Standard,2024-12-29
4264,West,NV,Standard,2024-10-14
4265,Southeast,FL,Standard,2024-06-27
4266,Southwest,AZ,Premium,2022-09-06
4267,Southwest,OK,Premium,2023-02-21
4268,West,WA,Standard,2023-12-15
4269,Southeast,TN,Standard,2022-08-14
4270,Midwest,OH,Standard,2022-06-12
4271,Midwest,MI,Standard,2022-07-30
4272,West,WA,Standard,2022-05-26
4273,West,CA,Standard,2023-08-10
4274,West,WA,Standard,2023-09-12
4275,Southeast,VA,Standard,2023-03-07
4276,Northeast,CT,Standard,2022-08-05
4277,Midwest,WI,Standard,2022-06-26
4278,Northeast,PA,Premium,2023-06-06
4279,West,WA,Premium,2023-08-13
4280,Southeast,FL,Standard,2024-06-20
4281,Midwest,WI,VIP,2022-10-01
4282,Northeast,PA,Premium,2023-05-08
4283,Southeast,FL,Standard,2022-10-21
4284,Northeast,MA,Standard,2023-12-09
4285,Midwest,IL,Standard,2024-12-19
4286,Southwest,AZ,Standard,2024-02-17
4287,Northeast,NY,Standard,2023-10-02
4288,West,WA,Standard,2024-12-04
4289,West,WA,Standard,2022-10-16
4290,Southeast,FL,Standard,2023-08-21
4291,Southeast,NC,Standard,2022-12-23
4292,Southwest,OK,Standard,2023-07-07
4293,West,NV,Premium,2023-01-29
4294,Southeast,TN,VIP,2022-06-07
4295,West,CO,VIP,2024-05-14
4296,West,CO,Premium,2022-11-03
4297,Southwest,OK,Standard,2024-02-13
4298,Southwest,OK,Premium,2023-07-03
4299,Midwest,MN,Standard,2024-05-09
4300,West,CO,Standard,2024-07-22
4301,Southeast,GA,Standard,2023-03-27
4302,Northeast,CT,Standard,2024-01-29
4303,Northeast,CT,Standard,2022-01-23
4304,Southwest,TX,Standard,2024-01-24
4305,Southwest,OK,Standard,2024-05-06
4306,West,NV,Standard,2024-08-17
4307,West,WA,Premium,2024-10-12
4308,Southwest,AZ,Premium,2022-04-01
4309,Midwest,MI,Standard,2023-11-27
4310,Southeast,VA,Premium,2024-02-01
4311,Midwest,MN,Premium,2024-12-08
4312,West,OR,Standard,2022-12-17
4313,Northeast,CT,Premium,2022-09-11
4314,West,CO,Standard,2024-09-21
4315,Midwest,OH,Standard,2024-02-08
4316,Southeast,FL,Standard,2023-10-10
4317,Southeast,GA,Standard,2023-11-20
4318,West,OR,Standard,2022-08-01
4319,Midwest,MN,Standard,2023-06-27
4320,Northeast,NJ,Premium,2024-09-24
4321,West,CA,VIP,2023-02-14
4322,West,OR,Standard,2024-02-13
4323,West,WA,Standard,2023-09-04
4324,West,NV,Standard,2024-11-28
4325,Southeast,TN,Standard,2022-07-02
4326,Northeast,NJ,Standard,2024-12-15
4327,Midwest,MN,Standard,2023-09-08
4328,Northeast,MA,Standard,2023-07-09
4329,West,CO,Standard,2024-12-12
4330,Northeast,MA,Standard,2024-07-12
4331,Southeast,FL,Standard,2023-01-28
4332,Southwest,NM,Standard,2023-12-18
4333,Southeast,NC,Standard,2023-10-06
4334,Southwest,AZ,VIP,2022-08-14
4335,Southeast,FL,Premium,2024-09-29
4336,Southeast,GA,Standard,2023-05-16
4337,Northeast,MA,Premium,2023-08-29
4338,Southeast,NC,Standard,2022-01-20
4339,Southeast,TN,Standard,2022-06-27
4340,Northeast,NJ,Standard,2024-09-21
4341,Southeast,VA,Standard,2023-01-06
4342,Southeast,NC,Standard,2022-08-07
4343,Midwest,IL,Standard,2023-12-15
4344,Southwest,NM,Standard,2023-07-08
4345,Southwest,NM,Standard,2024-03-08
4346,Southeast,FL,Standard,2024-02-22
4347,Midwest,IL,Standard,2022-03-12
4348,Midwest,IL,Standard,2022-11-15
4349,Southwest,TX,Standard,2023-10-10
4350,Midwest,OH,Standard,2024-02-10
4351,Southwest,NM,Standard,2022-03-19
4352,Midwest,OH,Standard,2022-04-13
4353,West,CO,Standard,2022-06-29
4354,Southeast,NC,Premium,2022-06-23
4355,Northeast,NJ,Premium,2022-06-21
4356,West,CO,Premium,2022-09-27
4357,Southwest,OK,Premium,2023-10-06
4358,Southeast,VA,Standard,2022-03-16
4359,Midwest,WI,Standard,2024-06-13
4360,Southwest,NM,Standard,2022-11-09
4361,Southeast,GA,Standard,2024-07-12
4362,Midwest,MI,Standard,2023-08-18
4363,Southeast,NC,Premium,2022-11-26
4364,Northeast,MA,Standard,2024-11-24
4365,Midwest,WI,Standard,2022-03-23
4366,Midwest,OH,Standard,2022-12-13
4367,Northeast,CT,Standard,2024-01-08
4368,Northeast,MA,Premium,2022-11-27
4369,Southwest,OK,Standard,2022-03-10
4370,West,CO,VIP,2023-09-19
4371,Northeast,NJ,Premium,2023-04-28
4372,Southwest,NM,Standard,2023-11-14
4373,Southeast,FL,Standard,2022-07-14
4374,West,OR,Standard,2023-03-22
4375,West,CO,Standard,2024-10-28
4376,West,WA,Premium,2023-11-23
4377,Southeast,GA,Standard,2023-12-26
4378,Southwest,NM,Standard,2023-03-07
4379,Southeast,TN,Standard,2024-04-10
4380,Midwest,WI,Standard,2024-12-22
4381,Northeast,CT,Standard,2023-07-28
4382,Northeast,PA,Standard,2024-11-21
4383,West,OR,Standard,2023-03-18
4384,Northeast,NJ,Standard,2022-01-01
4385,Southwest,OK,Standard,2023-05-10
4386,Northeast,MA,Standard,2023-10-28
4387,West,WA,VIP,2024-03-13
4388,West,WA,Premium,2022-04-26
4389,West,NV,Premium,2022-02-22
4390,Midwest,OH,Standard,2023-10-25
4391,Northeast,NJ,Standard,2024-07-22
4392,Southwest,TX,Standard,2024-05-31
4393,Southwest,TX,Standard,2023-10-28
4394,Southeast,TN,Standard,2023-12-04
4395,Southwest,NM,Standard,2022-08-13
4396,Southeast,NC,Standard,2023-08-28
4397,Midwest,MN,Standard,2023-06-01
4398,West,CA,Standard,2023-09-26
4399,Southeast,GA,Standard,2022-07-19
4400,Southeast,GA,Standard,2022-10-07
4401,Southwest,NM,Standard,2024-09-16
4402,Midwest,IL,Standard,2024-03-13
4403,Midwest,MI,Standard,2022-09-07
4404,Southeast,GA,Standard,2023-03-10
4405,Midwest,IL,Standard,2024-06-08
4406,West,OR,Standard,2022-11-14
4407,West,WA,Standard,2023-10-15
4408,West,CO,Standard,2022-06-03
4409,Southeast,TN,Standard,2023-03-10
4410,West,WA,Standard,2022-07-06
4411,Southwest,NM,Standard,2022-01-28
4412,Southwest,AZ,Premium,2023-11-10
4413,Southwest,OK,Standard,2023-11-19
4414,West,CO,Standard,2022-12-07
4415,West,CO,Standard,2023-04-09
4416,Midwest,OH,Premium,2022-07-07
4417,West,CO,Standard,2022-04-02
4418,West,CA,Standard,2023-07-21
4419,West,OR,Standard,2023-06-23
4420,Southwest,OK,Standard,2022-09-15
4421,Southeast,NC,Standard,2024-01-19
4422,Midwest,IL,Standard,2022-08-14
4423,Midwest,MI,Standard,2024-03-20
4424,Northeast,NJ,Standard,2023-07-05
4425,Northeast,PA,Standard,2024-09-30
4426,West,WA,Standard,2022-10-19
4427,Southeast,NC,Standard,2023-02-14
4428,Southwest,TX,VIP,2022-07-20
4429,West,CA,Premium,2023-07-08
4430,Southeast,VA,Standard,2022-10-07
4431,Southwest,NM,Standard,2022-07-20
4432,Southwest,AZ,Premium,2023-08-12
4433,Midwest,MI,Standard,2022-04-12
4434,Northeast,NY,Standard,2024-07-11
4435,Northeast,NY,Premium,2024-06-02
4436,Southeast,NC,Standard,2023-06-03
4437,Southwest,NM,Standard,2024-11-30
4438,Northeast,PA,Standard,2022-03-10
4439,West,NV,Standard,2024-05-29
4440,Northeast,NJ,Premium,2024-01-15
4441,Midwest,MI,Premium,2024-09-06
4442,Southwest,AZ,VIP,2024-12-07
4443,Northeast,PA,Premium,2023-04-02
4444,Southeast,NC,Standard,2024-02-10
4445,Northeast,MA,Standard,2023-10-07
4446,Southeast,FL,Standard,2024-07-28
